"order_id";"order_date";"total_amount";"user_id";"user_name";"user_city";"membership";"restaurant_id";"restaurant_name";"cuisine"
6852;"14-03-2023";1193.65;2427;"User_2427";"Hyderabad";"Regular";290;"Restaurant_290";"Chinese"
6853;"04-06-2023";1320.65;1043;"User_1043";"Pune";"Gold";370;"Restaurant_370";"Chinese"
6854;"03-01-2023";931.29;453;"User_453";"Hyderabad";"Regular";312;"Restaurant_312";"Chinese"
6855;"28-02-2023";1403.85;1664;"User_1664";"Bangalore";"Regular";317;"Restaurant_317";"Mexican"
6856;"15-10-2023";187.85;2480;"User_2480";"Hyderabad";"Regular";85;"Restaurant_85";"Mexican"
6857;"01-10-2023";1441.31;2237;"User_2237";"Chennai";"Gold";447;"Restaurant_447";"Chinese"
6858;"20-02-2023";760.26;1860;"User_1860";"Chennai";"Gold";150;"Restaurant_150";"Indian"
6859;"03-05-2023";128.35;2153;"User_2153";"Bangalore";"Gold";301;"Restaurant_301";"Italian"
6860;"15-07-2023";800.23;824;"User_824";"Hyderabad";"Regular";134;"Restaurant_134";"Mexican"
6861;"05-08-2023";273.18;393;"User_393";"Pune";"Gold";35;"Restaurant_35";"Chinese"
6862;"25-04-2023";1490.16;1841;"User_1841";"Chennai";"Regular";59;"Restaurant_59";"Chinese"
6863;"12-10-2023";971.12;710;"User_710";"Hyderabad";"Regular";426;"Restaurant_426";"Chinese"
6864;"14-10-2023";339.18;2592;"User_2592";"Hyderabad";"Regular";330;"Restaurant_330";"Italian"
6865;"18-07-2023";398.33;2903;"User_2903";"Bangalore";"Regular";25;"Restaurant_25";"Chinese"
6866;"19-12-2023";754.48;1889;"User_1889";"Pune";"Regular";67;"Restaurant_67";"Mexican"
6867;"04-05-2023";1197.42;1197;"User_1197";"Bangalore";"Regular";149;"Restaurant_149";"Mexican"
6868;"10-01-2023";578.53;1253;"User_1253";"Bangalore";"Regular";491;"Restaurant_491";"Chinese"
6869;"04-03-2023";351.09;1927;"User_1927";"Hyderabad";"Gold";479;"Restaurant_479";"Indian"
6870;"20-08-2023";575.7;1253;"User_1253";"Bangalore";"Regular";174;"Restaurant_174";"Mexican"
6871;"16-07-2023";208.79;2862;"User_2862";"Pune";"Regular";446;"Restaurant_446";"Indian"
6872;"18-08-2023";784.36;2512;"User_2512";"Bangalore";"Regular";366;"Restaurant_366";"Indian"
6873;"10-06-2023";1169.68;1798;"User_1798";"Hyderabad";"Gold";108;"Restaurant_108";"Chinese"
6874;"09-12-2023";120.37;2406;"User_2406";"Pune";"Regular";467;"Restaurant_467";"Italian"
6875;"28-02-2023";1375.29;1893;"User_1893";"Hyderabad";"Regular";463;"Restaurant_463";"Chinese"
6876;"03-09-2023";848.75;138;"User_138";"Hyderabad";"Gold";76;"Restaurant_76";"Italian"
6877;"21-05-2023";1097.36;605;"User_605";"Bangalore";"Gold";414;"Restaurant_414";"Chinese"
6878;"22-02-2023";1157.03;1847;"User_1847";"Bangalore";"Regular";205;"Restaurant_205";"Italian"
6879;"09-04-2023";268.17;1273;"User_1273";"Chennai";"Regular";329;"Restaurant_329";"Chinese"
6880;"16-06-2023";1161.85;1605;"User_1605";"Bangalore";"Regular";267;"Restaurant_267";"Chinese"
6881;"21-12-2023";1319.76;780;"User_780";"Bangalore";"Gold";262;"Restaurant_262";"Chinese"
6882;"01-08-2023";1470.87;1368;"User_1368";"Pune";"Gold";432;"Restaurant_432";"Mexican"
6883;"07-12-2023";672.87;636;"User_636";"Chennai";"Regular";382;"Restaurant_382";"Mexican"
6884;"06-08-2023";1268.08;1016;"User_1016";"Hyderabad";"Gold";115;"Restaurant_115";"Chinese"
6885;"13-03-2023";515.89;342;"User_342";"Bangalore";"Gold";470;"Restaurant_470";"Italian"
6886;"20-02-2023";432.56;1122;"User_1122";"Chennai";"Regular";122;"Restaurant_122";"Indian"
6887;"13-09-2023";888.48;2637;"User_2637";"Hyderabad";"Regular";427;"Restaurant_427";"Indian"
6888;"08-08-2023";1232.97;749;"User_749";"Bangalore";"Regular";367;"Restaurant_367";"Indian"
6889;"31-10-2023";469.24;1620;"User_1620";"Pune";"Gold";388;"Restaurant_388";"Indian"
6890;"17-05-2023";1310.8;2579;"User_2579";"Bangalore";"Gold";304;"Restaurant_304";"Italian"
6891;"22-08-2023";520.19;630;"User_630";"Chennai";"Gold";471;"Restaurant_471";"Indian"
6892;"26-02-2023";1001.89;2849;"User_2849";"Pune";"Regular";39;"Restaurant_39";"Indian"
6893;"18-07-2023";1401.16;2307;"User_2307";"Pune";"Gold";392;"Restaurant_392";"Italian"
6894;"15-08-2023";787.87;212;"User_212";"Pune";"Regular";200;"Restaurant_200";"Chinese"
6895;"08-01-2023";536.68;2577;"User_2577";"Pune";"Regular";454;"Restaurant_454";"Italian"
6896;"03-05-2023";291.85;2219;"User_2219";"Pune";"Regular";329;"Restaurant_329";"Chinese"
6897;"01-01-2023";1191.28;2071;"User_2071";"Hyderabad";"Regular";488;"Restaurant_488";"Chinese"
6898;"09-10-2023";1085.46;2798;"User_2798";"Pune";"Regular";371;"Restaurant_371";"Chinese"
6899;"10-08-2023";874.07;1006;"User_1006";"Chennai";"Regular";492;"Restaurant_492";"Italian"
6900;"02-08-2023";1156.41;387;"User_387";"Bangalore";"Regular";51;"Restaurant_51";"Italian"
6901;"01-01-2023";1288.41;1378;"User_1378";"Pune";"Regular";430;"Restaurant_430";"Mexican"
6902;"15-01-2023";793.54;285;"User_285";"Hyderabad";"Regular";31;"Restaurant_31";"Mexican"
6903;"30-03-2023";239.48;643;"User_643";"Pune";"Gold";16;"Restaurant_16";"Indian"
6904;"18-11-2023";133.83;2885;"User_2885";"Hyderabad";"Gold";426;"Restaurant_426";"Chinese"
6905;"01-02-2023";1479.02;2171;"User_2171";"Chennai";"Gold";71;"Restaurant_71";"Indian"
6906;"15-07-2023";168.17;1238;"User_1238";"Chennai";"Regular";30;"Restaurant_30";"Mexican"
6907;"15-12-2023";1292.86;2694;"User_2694";"Bangalore";"Regular";134;"Restaurant_134";"Mexican"
6908;"12-11-2023";1129.17;1043;"User_1043";"Pune";"Gold";421;"Restaurant_421";"Indian"
6909;"18-11-2023";1207.77;1317;"User_1317";"Pune";"Regular";422;"Restaurant_422";"Mexican"
6910;"16-08-2023";763.02;2917;"User_2917";"Bangalore";"Gold";475;"Restaurant_475";"Italian"
6911;"15-06-2023";647.58;2442;"User_2442";"Hyderabad";"Regular";169;"Restaurant_169";"Italian"
6912;"20-04-2023";499.2;2821;"User_2821";"Hyderabad";"Gold";401;"Restaurant_401";"Indian"
6913;"11-11-2023";863.03;1881;"User_1881";"Hyderabad";"Gold";451;"Restaurant_451";"Chinese"
6914;"29-03-2023";101.65;224;"User_224";"Bangalore";"Regular";61;"Restaurant_61";"Italian"
6915;"13-08-2023";1160.64;172;"User_172";"Chennai";"Gold";447;"Restaurant_447";"Chinese"
6916;"29-04-2023";1083.73;2573;"User_2573";"Hyderabad";"Gold";276;"Restaurant_276";"Italian"
6917;"17-02-2023";111.14;563;"User_563";"Pune";"Regular";59;"Restaurant_59";"Chinese"
6918;"03-09-2023";629.74;1002;"User_1002";"Pune";"Regular";429;"Restaurant_429";"Chinese"
6919;"19-04-2023";983.23;1549;"User_1549";"Pune";"Regular";375;"Restaurant_375";"Chinese"
6920;"21-08-2023";1129.39;837;"User_837";"Bangalore";"Gold";321;"Restaurant_321";"Chinese"
6921;"06-02-2023";838.53;2927;"User_2927";"Bangalore";"Gold";414;"Restaurant_414";"Chinese"
6922;"14-03-2023";1358.17;1066;"User_1066";"Bangalore";"Regular";211;"Restaurant_211";"Chinese"
6923;"01-01-2024";624.99;861;"User_861";"Chennai";"Regular";444;"Restaurant_444";"Chinese"
6924;"19-01-2023";1337.46;1553;"User_1553";"Pune";"Regular";343;"Restaurant_343";"Mexican"
6925;"25-03-2023";1067.51;1650;"User_1650";"Bangalore";"Gold";93;"Restaurant_93";"Chinese"
6926;"18-08-2023";809.38;2976;"User_2976";"Pune";"Regular";65;"Restaurant_65";"Mexican"
6927;"23-04-2023";355.78;637;"User_637";"Hyderabad";"Gold";253;"Restaurant_253";"Italian"
6928;"07-04-2023";920.79;1605;"User_1605";"Bangalore";"Regular";13;"Restaurant_13";"Indian"
6929;"17-09-2023";768.02;1715;"User_1715";"Pune";"Regular";108;"Restaurant_108";"Chinese"
6930;"11-06-2023";1106.22;728;"User_728";"Hyderabad";"Gold";99;"Restaurant_99";"Italian"
6931;"16-09-2023";336.63;2235;"User_2235";"Chennai";"Gold";477;"Restaurant_477";"Indian"
6932;"10-08-2023";1017.09;2275;"User_2275";"Bangalore";"Gold";336;"Restaurant_336";"Mexican"
6933;"21-07-2023";1085.65;271;"User_271";"Pune";"Regular";61;"Restaurant_61";"Italian"
6934;"08-07-2023";1100.64;1686;"User_1686";"Hyderabad";"Gold";487;"Restaurant_487";"Chinese"
6935;"14-11-2023";1060.17;2154;"User_2154";"Bangalore";"Gold";181;"Restaurant_181";"Indian"
6936;"16-12-2023";843.96;2088;"User_2088";"Hyderabad";"Regular";394;"Restaurant_394";"Mexican"
6937;"16-05-2023";1277.18;2850;"User_2850";"Hyderabad";"Gold";452;"Restaurant_452";"Chinese"
6938;"20-07-2023";1052.44;2034;"User_2034";"Pune";"Gold";396;"Restaurant_396";"Mexican"
6939;"08-12-2023";606.32;79;"User_79";"Hyderabad";"Regular";38;"Restaurant_38";"Italian"
6940;"28-09-2023";458.92;782;"User_782";"Hyderabad";"Gold";453;"Restaurant_453";"Chinese"
6941;"22-06-2023";816.85;433;"User_433";"Pune";"Regular";60;"Restaurant_60";"Mexican"
6942;"28-07-2023";770.8;1046;"User_1046";"Chennai";"Regular";259;"Restaurant_259";"Mexican"
6943;"19-05-2023";560.32;714;"User_714";"Hyderabad";"Gold";114;"Restaurant_114";"Indian"
6944;"10-05-2023";654.37;189;"User_189";"Bangalore";"Gold";223;"Restaurant_223";"Italian"
6945;"29-10-2023";1129.57;2841;"User_2841";"Hyderabad";"Gold";96;"Restaurant_96";"Mexican"
6946;"03-05-2023";468.45;2239;"User_2239";"Chennai";"Regular";273;"Restaurant_273";"Indian"
6947;"31-03-2023";375.28;1069;"User_1069";"Chennai";"Regular";356;"Restaurant_356";"Indian"
6948;"05-08-2023";900.54;1282;"User_1282";"Chennai";"Regular";39;"Restaurant_39";"Indian"
6949;"08-02-2023";879.45;404;"User_404";"Hyderabad";"Gold";146;"Restaurant_146";"Indian"
6950;"10-07-2023";948.71;1781;"User_1781";"Hyderabad";"Gold";48;"Restaurant_48";"Mexican"
6951;"19-10-2023";108.02;131;"User_131";"Chennai";"Gold";170;"Restaurant_170";"Mexican"
6952;"20-07-2023";1147.34;2766;"User_2766";"Bangalore";"Gold";283;"Restaurant_283";"Chinese"
6953;"01-12-2023";1469.88;630;"User_630";"Chennai";"Gold";22;"Restaurant_22";"Chinese"
6954;"02-04-2023";744.36;2584;"User_2584";"Pune";"Gold";383;"Restaurant_383";"Indian"
6955;"19-03-2023";702.13;436;"User_436";"Bangalore";"Gold";278;"Restaurant_278";"Indian"
6956;"26-02-2023";838.43;1899;"User_1899";"Chennai";"Gold";426;"Restaurant_426";"Chinese"
6957;"08-08-2023";551.09;1693;"User_1693";"Pune";"Gold";389;"Restaurant_389";"Italian"
6958;"03-02-2023";1239.83;772;"User_772";"Bangalore";"Gold";221;"Restaurant_221";"Chinese"
6959;"21-12-2023";747.89;341;"User_341";"Hyderabad";"Gold";313;"Restaurant_313";"Indian"
6960;"16-04-2023";1225.14;2884;"User_2884";"Bangalore";"Gold";425;"Restaurant_425";"Chinese"
6961;"03-03-2023";1160.51;2135;"User_2135";"Chennai";"Gold";165;"Restaurant_165";"Mexican"
6962;"22-10-2023";1033.18;294;"User_294";"Bangalore";"Regular";101;"Restaurant_101";"Mexican"
6963;"18-10-2023";442.92;414;"User_414";"Chennai";"Gold";26;"Restaurant_26";"Chinese"
6964;"10-12-2023";1214.83;362;"User_362";"Chennai";"Gold";181;"Restaurant_181";"Indian"
6965;"23-05-2023";1409.43;956;"User_956";"Chennai";"Gold";196;"Restaurant_196";"Italian"
6966;"27-04-2023";1444.74;2641;"User_2641";"Chennai";"Regular";102;"Restaurant_102";"Italian"
6967;"31-05-2023";511.22;608;"User_608";"Hyderabad";"Regular";378;"Restaurant_378";"Italian"
6968;"26-12-2023";211.36;1783;"User_1783";"Hyderabad";"Regular";234;"Restaurant_234";"Chinese"
6969;"20-06-2023";667.04;1357;"User_1357";"Hyderabad";"Regular";106;"Restaurant_106";"Indian"
6970;"14-11-2023";430.42;2907;"User_2907";"Hyderabad";"Regular";243;"Restaurant_243";"Chinese"
6971;"16-01-2023";1450.5;782;"User_782";"Hyderabad";"Gold";372;"Restaurant_372";"Italian"
6972;"07-10-2023";696.22;2184;"User_2184";"Hyderabad";"Regular";327;"Restaurant_327";"Indian"
6973;"12-08-2023";1134.11;2587;"User_2587";"Bangalore";"Gold";164;"Restaurant_164";"Italian"
6974;"07-06-2023";1104.44;2675;"User_2675";"Hyderabad";"Gold";389;"Restaurant_389";"Italian"
6975;"20-07-2023";844.22;601;"User_601";"Hyderabad";"Regular";1;"Restaurant_1";"Chinese"
6976;"02-05-2023";574.21;499;"User_499";"Bangalore";"Regular";372;"Restaurant_372";"Italian"
6977;"03-09-2023";1379.4;1636;"User_1636";"Bangalore";"Regular";471;"Restaurant_471";"Indian"
6978;"14-02-2023";578.74;998;"User_998";"Bangalore";"Regular";42;"Restaurant_42";"Chinese"
6979;"01-10-2023";663.1;1924;"User_1924";"Pune";"Regular";213;"Restaurant_213";"Indian"
6980;"17-11-2023";316.65;2364;"User_2364";"Chennai";"Gold";489;"Restaurant_489";"Italian"
6981;"24-04-2023";776.57;2804;"User_2804";"Hyderabad";"Regular";308;"Restaurant_308";"Italian"
6982;"11-12-2023";460.26;888;"User_888";"Hyderabad";"Gold";468;"Restaurant_468";"Chinese"
6983;"21-01-2023";432.81;1885;"User_1885";"Bangalore";"Regular";216;"Restaurant_216";"Italian"
6984;"11-12-2023";1398.85;575;"User_575";"Bangalore";"Gold";246;"Restaurant_246";"Mexican"
6985;"14-12-2023";870.45;1106;"User_1106";"Bangalore";"Gold";113;"Restaurant_113";"Chinese"
6986;"15-12-2023";1212.68;1386;"User_1386";"Hyderabad";"Gold";148;"Restaurant_148";"Italian"
6987;"17-06-2023";648.72;78;"User_78";"Pune";"Gold";146;"Restaurant_146";"Indian"
6988;"04-07-2023";584.0;353;"User_353";"Chennai";"Regular";328;"Restaurant_328";"Mexican"
6989;"07-01-2023";493.13;1763;"User_1763";"Pune";"Regular";100;"Restaurant_100";"Indian"
6990;"09-05-2023";1144.01;2026;"User_2026";"Chennai";"Regular";363;"Restaurant_363";"Italian"
6991;"11-07-2023";1375.21;1632;"User_1632";"Bangalore";"Regular";90;"Restaurant_90";"Italian"
6992;"07-04-2023";1007.19;2331;"User_2331";"Pune";"Gold";44;"Restaurant_44";"Indian"
6993;"02-03-2023";648.63;563;"User_563";"Pune";"Regular";67;"Restaurant_67";"Mexican"
6994;"19-05-2023";495.34;485;"User_485";"Bangalore";"Gold";7;"Restaurant_7";"Italian"
6995;"11-06-2023";1393.9;289;"User_289";"Pune";"Regular";446;"Restaurant_446";"Indian"
6996;"26-12-2023";1004.88;1714;"User_1714";"Chennai";"Regular";191;"Restaurant_191";"Indian"
6997;"16-11-2023";1468.75;2405;"User_2405";"Bangalore";"Regular";498;"Restaurant_498";"Chinese"
6998;"04-03-2023";1044.55;2100;"User_2100";"Hyderabad";"Regular";223;"Restaurant_223";"Italian"
6999;"17-10-2023";184.77;207;"User_207";"Bangalore";"Gold";258;"Restaurant_258";"Indian"
7000;"01-09-2023";523.32;385;"User_385";"Bangalore";"Gold";139;"Restaurant_139";"Mexican"
7001;"19-01-2023";1435.81;2316;"User_2316";"Hyderabad";"Regular";66;"Restaurant_66";"Italian"
7002;"28-05-2023";1009.5;420;"User_420";"Pune";"Regular";212;"Restaurant_212";"Indian"
7003;"13-02-2023";476.74;2775;"User_2775";"Bangalore";"Gold";212;"Restaurant_212";"Indian"
7004;"06-11-2023";1012.59;2566;"User_2566";"Bangalore";"Gold";26;"Restaurant_26";"Chinese"
7005;"10-08-2023";1211.28;295;"User_295";"Pune";"Regular";174;"Restaurant_174";"Mexican"
7006;"17-03-2023";1057.12;2669;"User_2669";"Chennai";"Regular";322;"Restaurant_322";"Italian"
7007;"03-05-2023";1298.23;983;"User_983";"Pune";"Regular";269;"Restaurant_269";"Indian"
7008;"13-07-2023";829.67;589;"User_589";"Pune";"Gold";204;"Restaurant_204";"Mexican"
7009;"13-01-2023";481.78;293;"User_293";"Bangalore";"Gold";66;"Restaurant_66";"Italian"
7010;"29-10-2023";616.56;294;"User_294";"Bangalore";"Regular";400;"Restaurant_400";"Mexican"
7011;"17-04-2023";437.67;2554;"User_2554";"Hyderabad";"Gold";387;"Restaurant_387";"Mexican"
7012;"24-10-2023";866.73;2620;"User_2620";"Pune";"Gold";306;"Restaurant_306";"Chinese"
7013;"21-04-2023";243.13;228;"User_228";"Pune";"Regular";23;"Restaurant_23";"Chinese"
7014;"04-09-2023";467.76;841;"User_841";"Pune";"Gold";127;"Restaurant_127";"Chinese"
7015;"04-02-2023";1087.84;2607;"User_2607";"Hyderabad";"Gold";139;"Restaurant_139";"Mexican"
7016;"25-07-2023";478.84;1476;"User_1476";"Pune";"Gold";167;"Restaurant_167";"Italian"
7017;"03-06-2023";601.28;1776;"User_1776";"Chennai";"Gold";125;"Restaurant_125";"Chinese"
7018;"16-10-2023";696.51;756;"User_756";"Hyderabad";"Gold";45;"Restaurant_45";"Mexican"
7019;"22-07-2023";648.81;1316;"User_1316";"Chennai";"Regular";364;"Restaurant_364";"Mexican"
7020;"30-12-2023";1394.62;2424;"User_2424";"Hyderabad";"Gold";426;"Restaurant_426";"Chinese"
7021;"01-03-2023";956.58;558;"User_558";"Hyderabad";"Regular";99;"Restaurant_99";"Italian"
7022;"25-07-2023";705.06;664;"User_664";"Pune";"Regular";335;"Restaurant_335";"Italian"
7023;"11-07-2023";117.56;516;"User_516";"Hyderabad";"Regular";379;"Restaurant_379";"Mexican"
7024;"07-10-2023";831.98;1901;"User_1901";"Chennai";"Regular";459;"Restaurant_459";"Italian"
7025;"29-10-2023";1115.04;982;"User_982";"Hyderabad";"Regular";472;"Restaurant_472";"Chinese"
7026;"01-06-2023";215.83;1105;"User_1105";"Chennai";"Gold";111;"Restaurant_111";"Mexican"
7027;"16-06-2023";1220.58;1689;"User_1689";"Bangalore";"Regular";296;"Restaurant_296";"Italian"
7028;"12-09-2023";1392.41;504;"User_504";"Bangalore";"Gold";117;"Restaurant_117";"Indian"
7029;"22-06-2023";564.66;252;"User_252";"Pune";"Regular";241;"Restaurant_241";"Chinese"
7030;"09-01-2023";702.21;2592;"User_2592";"Hyderabad";"Regular";494;"Restaurant_494";"Mexican"
7031;"13-06-2023";985.85;1331;"User_1331";"Hyderabad";"Gold";341;"Restaurant_341";"Chinese"
7032;"05-02-2023";427.31;1000;"User_1000";"Pune";"Gold";348;"Restaurant_348";"Italian"
7033;"19-08-2023";363.12;2238;"User_2238";"Chennai";"Gold";499;"Restaurant_499";"Mexican"
7034;"03-02-2023";962.01;952;"User_952";"Chennai";"Gold";420;"Restaurant_420";"Italian"
7035;"07-06-2023";273.41;1774;"User_1774";"Bangalore";"Regular";242;"Restaurant_242";"Mexican"
7036;"01-05-2023";1322.82;1442;"User_1442";"Bangalore";"Gold";97;"Restaurant_97";"Mexican"
7037;"01-11-2023";923.07;2238;"User_2238";"Chennai";"Gold";112;"Restaurant_112";"Chinese"
7038;"05-11-2023";581.8;2389;"User_2389";"Pune";"Regular";470;"Restaurant_470";"Italian"
7039;"20-08-2023";138.74;385;"User_385";"Bangalore";"Gold";273;"Restaurant_273";"Indian"
7040;"04-02-2023";422.47;576;"User_576";"Pune";"Gold";156;"Restaurant_156";"Italian"
7041;"27-04-2023";903.53;2717;"User_2717";"Bangalore";"Regular";67;"Restaurant_67";"Mexican"
7042;"17-03-2023";1273.81;2669;"User_2669";"Chennai";"Regular";471;"Restaurant_471";"Indian"
7043;"03-02-2023";1087.81;1944;"User_1944";"Hyderabad";"Gold";256;"Restaurant_256";"Italian"
7044;"01-09-2023";1152.23;849;"User_849";"Pune";"Regular";416;"Restaurant_416";"Chinese"
7045;"27-03-2023";863.09;1989;"User_1989";"Bangalore";"Regular";52;"Restaurant_52";"Mexican"
7046;"05-08-2023";1408.74;1377;"User_1377";"Pune";"Regular";274;"Restaurant_274";"Mexican"
7047;"01-06-2023";418.59;1430;"User_1430";"Hyderabad";"Regular";466;"Restaurant_466";"Italian"
7048;"01-08-2023";782.76;662;"User_662";"Hyderabad";"Regular";150;"Restaurant_150";"Indian"
7049;"05-12-2023";499.36;2856;"User_2856";"Hyderabad";"Regular";102;"Restaurant_102";"Italian"
7050;"24-07-2023";765.82;449;"User_449";"Pune";"Regular";345;"Restaurant_345";"Chinese"
7051;"23-08-2023";187.22;1451;"User_1451";"Bangalore";"Regular";76;"Restaurant_76";"Italian"
7052;"12-10-2023";744.78;2343;"User_2343";"Bangalore";"Regular";437;"Restaurant_437";"Indian"
7053;"29-09-2023";1457.17;125;"User_125";"Bangalore";"Regular";396;"Restaurant_396";"Mexican"
7054;"18-06-2023";458.44;1117;"User_1117";"Hyderabad";"Regular";384;"Restaurant_384";"Mexican"
7055;"02-07-2023";1477.33;2526;"User_2526";"Pune";"Regular";108;"Restaurant_108";"Chinese"
7056;"06-12-2023";400.05;2181;"User_2181";"Hyderabad";"Regular";377;"Restaurant_377";"Mexican"
7057;"02-03-2023";1308.12;320;"User_320";"Hyderabad";"Gold";454;"Restaurant_454";"Italian"
7058;"15-08-2023";459.7;1501;"User_1501";"Hyderabad";"Regular";133;"Restaurant_133";"Italian"
7059;"03-03-2023";176.95;2720;"User_2720";"Chennai";"Gold";231;"Restaurant_231";"Indian"
7060;"12-03-2023";1196.66;1682;"User_1682";"Pune";"Gold";405;"Restaurant_405";"Indian"
7061;"22-09-2023";1280.4;855;"User_855";"Chennai";"Gold";67;"Restaurant_67";"Mexican"
7062;"14-07-2023";600.15;663;"User_663";"Hyderabad";"Regular";147;"Restaurant_147";"Italian"
7063;"25-03-2023";269.41;2130;"User_2130";"Pune";"Gold";303;"Restaurant_303";"Mexican"
7064;"20-03-2023";650.48;921;"User_921";"Bangalore";"Regular";417;"Restaurant_417";"Mexican"
7065;"07-01-2023";325.37;2541;"User_2541";"Pune";"Regular";476;"Restaurant_476";"Mexican"
7066;"14-07-2023";1197.85;2750;"User_2750";"Chennai";"Gold";350;"Restaurant_350";"Mexican"
7067;"22-07-2023";1295.67;983;"User_983";"Pune";"Regular";479;"Restaurant_479";"Indian"
7068;"06-09-2023";279.85;2499;"User_2499";"Chennai";"Regular";281;"Restaurant_281";"Italian"
7069;"11-10-2023";419.39;1221;"User_1221";"Bangalore";"Regular";446;"Restaurant_446";"Indian"
7070;"24-01-2023";967.01;110;"User_110";"Hyderabad";"Gold";423;"Restaurant_423";"Indian"
7071;"17-08-2023";589.21;2303;"User_2303";"Pune";"Gold";50;"Restaurant_50";"Mexican"
7072;"19-05-2023";1288.14;167;"User_167";"Bangalore";"Gold";161;"Restaurant_161";"Mexican"
7073;"07-04-2023";361.11;2716;"User_2716";"Pune";"Regular";103;"Restaurant_103";"Mexican"
7074;"23-05-2023";1430.9;46;"User_46";"Bangalore";"Regular";482;"Restaurant_482";"Chinese"
7075;"21-06-2023";1019.62;147;"User_147";"Hyderabad";"Gold";216;"Restaurant_216";"Italian"
7076;"26-01-2023";946.9;269;"User_269";"Bangalore";"Gold";365;"Restaurant_365";"Italian"
7077;"06-03-2023";1265.37;944;"User_944";"Bangalore";"Regular";80;"Restaurant_80";"Italian"
7078;"08-05-2023";1285.27;1064;"User_1064";"Pune";"Regular";431;"Restaurant_431";"Mexican"
7079;"28-05-2023";994.42;859;"User_859";"Hyderabad";"Gold";153;"Restaurant_153";"Italian"
7080;"06-03-2023";1346.19;1514;"User_1514";"Pune";"Gold";293;"Restaurant_293";"Italian"
7081;"30-11-2023";276.04;356;"User_356";"Pune";"Gold";103;"Restaurant_103";"Mexican"
7082;"14-09-2023";1016.59;1298;"User_1298";"Chennai";"Gold";471;"Restaurant_471";"Indian"
7083;"05-11-2023";1363.65;2034;"User_2034";"Pune";"Gold";145;"Restaurant_145";"Italian"
7084;"12-12-2023";344.32;1683;"User_1683";"Chennai";"Gold";460;"Restaurant_460";"Chinese"
7085;"06-11-2023";854.71;1783;"User_1783";"Hyderabad";"Regular";321;"Restaurant_321";"Chinese"
7086;"16-05-2023";638.15;732;"User_732";"Bangalore";"Regular";140;"Restaurant_140";"Italian"
7087;"02-06-2023";1385.69;705;"User_705";"Bangalore";"Regular";377;"Restaurant_377";"Mexican"
7088;"05-12-2023";1144.28;965;"User_965";"Chennai";"Gold";14;"Restaurant_14";"Indian"
7089;"27-10-2023";924.95;2622;"User_2622";"Pune";"Regular";366;"Restaurant_366";"Indian"
7090;"14-12-2023";1044.24;314;"User_314";"Pune";"Regular";488;"Restaurant_488";"Chinese"
7091;"05-03-2023";1335.63;2269;"User_2269";"Hyderabad";"Regular";61;"Restaurant_61";"Italian"
7092;"19-04-2023";914.57;2982;"User_2982";"Chennai";"Gold";330;"Restaurant_330";"Italian"
7093;"28-10-2023";291.51;998;"User_998";"Bangalore";"Regular";9;"Restaurant_9";"Italian"
7094;"18-11-2023";1330.28;264;"User_264";"Pune";"Regular";448;"Restaurant_448";"Mexican"
7095;"28-12-2023";1297.09;1719;"User_1719";"Pune";"Gold";181;"Restaurant_181";"Indian"
7096;"21-03-2023";793.31;661;"User_661";"Bangalore";"Regular";419;"Restaurant_419";"Chinese"
7097;"10-04-2023";217.59;2379;"User_2379";"Chennai";"Regular";395;"Restaurant_395";"Mexican"
7098;"09-11-2023";510.73;2732;"User_2732";"Hyderabad";"Regular";258;"Restaurant_258";"Indian"
7099;"16-12-2023";647.95;2346;"User_2346";"Hyderabad";"Regular";66;"Restaurant_66";"Italian"
7100;"15-12-2023";522.31;2060;"User_2060";"Pune";"Regular";250;"Restaurant_250";"Mexican"
7101;"06-05-2023";798.45;975;"User_975";"Pune";"Regular";464;"Restaurant_464";"Italian"
7102;"01-08-2023";1002.4;1933;"User_1933";"Hyderabad";"Regular";42;"Restaurant_42";"Chinese"
7103;"24-01-2023";702.75;2267;"User_2267";"Pune";"Regular";158;"Restaurant_158";"Indian"
7104;"01-05-2023";1470.91;882;"User_882";"Pune";"Gold";384;"Restaurant_384";"Mexican"
7105;"19-11-2023";1131.42;2323;"User_2323";"Bangalore";"Gold";392;"Restaurant_392";"Italian"
7106;"11-10-2023";745.2;2169;"User_2169";"Bangalore";"Regular";39;"Restaurant_39";"Indian"
7107;"08-03-2023";344.25;2929;"User_2929";"Bangalore";"Regular";290;"Restaurant_290";"Chinese"
7108;"01-08-2023";682.65;1349;"User_1349";"Chennai";"Regular";484;"Restaurant_484";"Mexican"
7109;"29-07-2023";359.91;1024;"User_1024";"Chennai";"Gold";375;"Restaurant_375";"Chinese"
7110;"08-02-2023";1085.63;2934;"User_2934";"Hyderabad";"Gold";43;"Restaurant_43";"Chinese"
7111;"15-11-2023";1445.06;1239;"User_1239";"Bangalore";"Regular";191;"Restaurant_191";"Indian"
7112;"23-07-2023";1145.04;1692;"User_1692";"Hyderabad";"Regular";267;"Restaurant_267";"Chinese"
7113;"10-12-2023";1208.94;1946;"User_1946";"Pune";"Regular";209;"Restaurant_209";"Indian"
7114;"04-07-2023";867.68;992;"User_992";"Bangalore";"Gold";90;"Restaurant_90";"Italian"
7115;"23-07-2023";956.22;1193;"User_1193";"Pune";"Regular";393;"Restaurant_393";"Italian"
